2025.12.07 09:57:57 INFO  Started: Metals version 1.6.4 in folders 'C:\Users\chery\Documents\compiler\project\math-chat' for client Visual Studio Code 1.106.3.
2025.12.07 12:10:54 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:54 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:54 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:57 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:57 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:58 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:10:59 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:00 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:00 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala
2025.12.07 12:11:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:04 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:11 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala
2025.12.07 12:11:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:13 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:13 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:13 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:13 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:13 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala
2025.12.07 12:11:22 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:22 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:22 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:22 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:22 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:22 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:23 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:11:23 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_11-31-24-420.md")
2025.12.07 12:11:23 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala
2025.12.07 12:11:31 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:06 INFO  no build target found for c:\Users\chery\Documents\compiler\project\math-chat\app\controllers\simp\backend\JVM.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:43 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\HomeController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:43 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\HomeController.scala
2025.12.07 12:12:43 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\HomeController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:44 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala
2025.12.07 12:12:44 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:44 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:44 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:47 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:47 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:47 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:47 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:48 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:49 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:49 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:49 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:49 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:49 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:51 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:51 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:51 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:51 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:51 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:51 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:51 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:52 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:54 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:54 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:54 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:53 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:54 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:54 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:54 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
Dec 07, 2025 12:12:56 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 6367
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:55 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:56 INFO  empty definition using pc, found symbol in pc: `<none>`. (full report at: "C:\Users\chery\Documents\compiler\project\math-chat\.metals\.reports\metals-full\2025-12-07\r_empty-definition_12-10-44-729.md")
2025.12.07 12:12:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 12:12:56 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\services\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
